fornavn,år,antall
Johanne,2015,4955.0
Johanne,2016,4993.0
Johanne,2017,5016.0
Johanne,2018,5042.0
Johanne,2019,5088.0
Johanne,2020,5119.0
Johanne,2021,5200.0
Johanne,2022,5263.0
Johanne,2023,5320.0
Johanne,2024,5379.0
Jolanta,2013,547.0
Jolanta,2014,587.0
Jolanta,2015,627.0
Jolanta,2016,628.0
Jolanta,2017,651.0
Jolanta,2018,654.0
Jolanta,2019,659.0
Jolanta,2020,664.0
Jolanta,2021,679.0
Jolanta,2022,681.0
Jolanta,2023,689.0
Jolanta,2024,683.0
Jorid,2013,973.0
Jorid,2014,964.0
Jorid,2015,957.0
Jorid,2016,947.0
Jorid,2017,936.0
Jorid,2018,927.0
Jorid,2019,914.0
Jorid,2020,898.0
Jorid,2021,888.0
Jorid,2022,872.0
Jorid,2023,855.0
Jorid,2024,845.0
Jorun,2013,3110.0
Jorun,2014,3045.0
Jorun,2015,3001.0
Jorun,2016,2945.0
Jorun,2017,2889.0
Jorun,2018,2837.0
Jorun,2019,2771.0
Jorun,2020,2707.0
Jorun,2021,2658.0
Jorun,2022,2596.0
Jorun,2023,2534.0
Jorun,2024,2471.0
Jorunn,2013,10476.0
Jorunn,2014,10353.0
Jorunn,2015,10224.0
Jorunn,2016,10061.0
Jorunn,2017,9895.0
Jorunn,2018,9733.0
Jorunn,2019,9583.0
Jorunn,2020,9415.0
Jorunn,2021,9277.0
Jorunn,2022,9082.0
Jorunn,2023,8880.0
Jorunn,2024,8679.0
Josefine,2013,1599.0
Josefine,2014,1691.0
Josefine,2015,1782.0
Josefine,2016,1877.0
Josefine,2017,1986.0
Josefine,2018,2109.0
Josefine,2019,2224.0
Josefine,2020,2332.0
Josefine,2021,2454.0
Josefine,2022,2568.0
Josefine,2023,2692.0
Josefine,2024,2874.0
Josephine,2013,370.0
Josephine,2014,387.0
Josephine,2015,398.0
Josephine,2016,417.0
Josephine,2017,435.0
Josephine,2018,452.0
Josephine,2019,462.0
Josephine,2020,487.0
Josephine,2021,491.0
Josephine,2022,525.0
Josephine,2023,541.0
Josephine,2024,554.0
Judit,2013,297.0
Judit,2014,290.0
Judit,2015,289.0
Judit,2016,282.0
Judit,2017,276.0
Judit,2018,269.0
Judit,2019,259.0
Judit,2020,255.0
Judit,2021,248.0
Judit,2022,241.0
Judit,2023,238.0
Judit,2024,236.0
Judith,2013,1768.0
Judith,2014,1735.0
Judith,2015,1694.0
Judith,2016,1658.0
Judith,2017,1618.0
Judith,2018,1581.0
Judith,2019,1541.0
Judith,2020,1502.0
Judith,2021,1467.0
Judith,2022,1426.0
Judith,2023,1394.0
Judith,2024,1355.0
Julia,2013,3257.0
Julia,2014,3472.0
Julia,2015,3658.0
Julia,2016,3799.0
Julia,2017,3921.0
Julia,2018,4080.0
Julia,2019,4232.0
Julia,2020,4357.0
Julia,2021,4532.0
Julia,2022,4676.0
Julia,2023,4816.0
Julia,2024,4925.0
Juliana,2013,
Juliana,2014,
Juliana,2015,
Juliana,2016,
Juliana,2017,
Juliana,2018,203.0
Juliana,2019,217.0
Juliana,2020,225.0
Juliana,2021,229.0
Juliana,2022,230.0
Juliana,2023,244.0
Juliana,2024,244.0
Juliane,2013,442.0
Juliane,2014,445.0
Juliane,2015,447.0
Juliane,2016,453.0
Juliane,2017,458.0
Juliane,2018,461.0
Juliane,2019,467.0
Juliane,2020,470.0
Juliane,2021,482.0
Juliane,2022,486.0
Juliane,2023,486.0
Juliane,2024,493.0
Julianne,2013,739.0
Julianne,2014,740.0
Julianne,2015,751.0
Julianne,2016,759.0
Julianne,2017,762.0
Julianne,2018,762.0
Julianne,2019,758.0
Julianne,2020,766.0
Julianne,2021,768.0
Julianne,2022,768.0
Julianne,2023,771.0
Julianne,2024,771.0
Julie,2013,12055.0
Julie,2014,12357.0
Julie,2015,12568.0
Julie,2016,12760.0
Julie,2017,12907.0
Julie,2018,13057.0
Julie,2019,13210.0
Julie,2020,13345.0
Julie,2021,13569.0
Julie,2022,13690.0
Julie,2023,13785.0
Julie,2024,13878.0
June,2013,2628.0
June,2014,2637.0
June,2015,2640.0
June,2016,2646.0
June,2017,2654.0
June,2018,2666.0
June,2019,2676.0
June,2020,2690.0
June,2021,2778.0
June,2022,2790.0
June,2023,2795.0
June,2024,2813.0
Juni,2013,389.0
Juni,2014,394.0
Juni,2015,399.0
Juni,2016,396.0
Juni,2017,400.0
Juni,2018,403.0
Juni,2019,414.0
Juni,2020,424.0
Juni,2021,440.0
Juni,2022,452.0
Juni,2023,473.0
Juni,2024,501.0
Jurgita,2013,257.0
Jurgita,2014,291.0
Jurgita,2015,297.0
Jurgita,2016,291.0
Jurgita,2017,298.0
Jurgita,2018,303.0
Jurgita,2019,300.0
Jurgita,2020,302.0
Jurgita,2021,305.0
Jurgita,2022,308.0
Jurgita,2023,308.0
Jurgita,2024,309.0
Justyna,2013,482.0
Justyna,2014,547.0
Justyna,2015,593.0
Justyna,2016,623.0
Justyna,2017,643.0
Justyna,2018,652.0
Justyna,2019,669.0
Justyna,2020,672.0
Justyna,2021,692.0
Justyna,2022,701.0
Justyna,2023,722.0
Justyna,2024,723.0
Kaia,2013,1012.0
Kaia,2014,1032.0
Kaia,2015,1047.0
Kaia,2016,1068.0
Kaia,2017,1095.0
Kaia,2018,1133.0
Kaia,2019,1148.0
Kaia,2020,1181.0
Kaia,2021,1240.0
Kaia,2022,1282.0
Kaia,2023,1315.0
Kaia,2024,1350.0
Kaisa,2013,503.0
Kaisa,2014,510.0
Kaisa,2015,528.0
Kaisa,2016,537.0
Kaisa,2017,546.0
Kaisa,2018,553.0
Kaisa,2019,557.0
Kaisa,2020,559.0
Kaisa,2021,578.0
Kaisa,2022,586.0
Kaisa,2023,599.0
Kaisa,2024,613.0
Kaja,2013,3631.0
Kaja,2014,3710.0
Kaja,2015,3781.0
Kaja,2016,3858.0
Kaja,2017,3929.0
Kaja,2018,4041.0
Kaja,2019,4134.0
Kaja,2020,4227.0
Kaja,2021,4339.0
Kaja,2022,4431.0
Kaja,2023,4503.0
Kaja,2024,4581.0
Kajsa,2013,422.0
Kajsa,2014,441.0
Kajsa,2015,450.0
Kajsa,2016,462.0
Kajsa,2017,464.0
Kajsa,2018,466.0
Kajsa,2019,478.0
Kajsa,2020,488.0
Kajsa,2021,506.0
Kajsa,2022,514.0
Kajsa,2023,523.0
Kajsa,2024,528.0
Kamila,2013,368.0
Kamila,2014,403.0
Kamila,2015,427.0
Kamila,2016,454.0
Kamila,2017,487.0
Kamila,2018,491.0
Kamila,2019,499.0
Kamila,2020,512.0
Kamila,2021,525.0
Kamila,2022,565.0
Kamila,2023,600.0
Kamila,2024,624.0
Kamile,2013,
Kamile,2014,
Kamile,2015,
Kamile,2016,
Kamile,2017,
Kamile,2018,
Kamile,2019,
Kamile,2020,
Kamile,2021,
Kamile,2022,
Kamile,2023,
Kamile,2024,203.0
Kamilla,2013,2187.0
Kamilla,2014,2209.0
Kamilla,2015,2226.0
Kamilla,2016,2251.0
Kamilla,2017,2260.0
Kamilla,2018,2270.0
Kamilla,2019,2292.0
Kamilla,2020,2304.0
Kamilla,2021,2318.0
Kamilla,2022,2328.0
Kamilla,2023,2339.0
Kamilla,2024,2346.0
Karen,2013,6796.0
Karen,2014,6683.0
Karen,2015,6555.0
Karen,2016,6431.0
Karen,2017,6333.0
Karen,2018,6227.0
Karen,2019,6128.0
Karen,2020,6039.0
Karen,2021,6160.0
Karen,2022,6047.0
Karen,2023,5968.0
Karen,2024,5855.0
Kari,2013,26897.0
Kari,2014,26589.0
Kari,2015,26224.0
Kari,2016,25918.0
Kari,2017,25592.0
Kari,2018,25249.0
Kari,2019,24837.0
Kari,2020,24491.0
Kari,2021,25139.0
Kari,2022,24684.0
Kari,2023,24242.0
Kari,2024,23765.0
Kari-Anne,2013,516.0
Kari-Anne,2014,517.0
Kari-Anne,2015,518.0
Kari-Anne,2016,517.0
Kari-Anne,2017,516.0
Kari-Anne,2018,515.0
Kari-Anne,2019,515.0
Kari-Anne,2020,515.0
Kari-Anne,2021,
Kari-Anne,2022,
Kari-Anne,2023,
Kari-Anne,2024,
Karianne,2013,2588.0
Karianne,2014,2591.0
Karianne,2015,2584.0
Karianne,2016,2590.0
Karianne,2017,2590.0
Karianne,2018,2589.0
Karianne,2019,2591.0
Karianne,2020,2592.0
Karianne,2021,2600.0
Karianne,2022,2599.0
Karianne,2023,2600.0
Karianne,2024,2600.0
Karin,2013,13024.0
Karin,2014,12873.0
Karin,2015,12690.0
Karin,2016,12445.0
Karin,2017,12211.0
Karin,2018,12011.0
Karin,2019,11778.0
Karin,2020,11545.0
Karin,2021,11361.0
Karin,2022,11089.0
Karin,2023,10841.0
Karin,2024,10594.0
Karina,2013,2912.0
Karina,2014,2955.0
Karina,2015,2975.0
Karina,2016,2975.0
Karina,2017,2989.0
Karina,2018,3004.0
Karina,2019,3031.0
Karina,2020,3034.0
Karina,2021,3057.0
Karina,2022,3112.0
Karina,2023,3178.0
Karina,2024,3226.0
Karine,2013,903.0
Karine,2014,905.0
Karine,2015,907.0
Karine,2016,911.0
Karine,2017,918.0
Karine,2018,920.0
Karine,2019,916.0
Karine,2020,913.0
Karine,2021,911.0
Karine,2022,920.0
Karine,2023,919.0
Karine,2024,923.0
Karla,2013,260.0
Karla,2014,262.0
Karla,2015,262.0
Karla,2016,272.0
Karla,2017,285.0
Karla,2018,293.0
Karla,2019,302.0
Karla,2020,303.0
Karla,2021,329.0
Karla,2022,352.0
Karla,2023,358.0
Karla,2024,374.0
Karolina,2013,847.0
Karolina,2014,990.0
Karolina,2015,1061.0
Karolina,2016,1105.0
Karolina,2017,1170.0
Karolina,2018,1215.0
Karolina,2019,1264.0
Karolina,2020,1297.0
Karolina,2021,1359.0
Karolina,2022,1450.0
Karolina,2023,1520.0
Karolina,2024,1577.0
Karoline,2013,7097.0
Karoline,2014,7155.0
Karoline,2015,7202.0
Karoline,2016,7229.0
Karoline,2017,7260.0
Karoline,2018,7290.0
Karoline,2019,7316.0
Karoline,2020,7340.0
Karoline,2021,7365.0
Karoline,2022,7376.0
Karoline,2023,7381.0
Karoline,2024,7384.0
Katarina,2013,967.0
Katarina,2014,1001.0
Katarina,2015,1027.0
Katarina,2016,1036.0
Katarina,2017,1054.0
Katarina,2018,1072.0
Katarina,2019,1082.0
Katarina,2020,1098.0
Katarina,2021,1106.0
Katarina,2022,1127.0
Katarina,2023,1125.0
Katarina,2024,1134.0
Katarzyna,2013,1380.0
Katarzyna,2014,1530.0
Katarzyna,2015,1653.0
Katarzyna,2016,1700.0
Katarzyna,2017,1724.0
Katarzyna,2018,1729.0
Katarzyna,2019,1753.0
Katarzyna,2020,1767.0
Katarzyna,2021,1840.0
Katarzyna,2022,1869.0
Katarzyna,2023,1900.0
Katarzyna,2024,1914.0
Kate,2013,1279.0
Kate,2014,1285.0
Kate,2015,1281.0
Kate,2016,1285.0
Kate,2017,1278.0
Kate,2018,1278.0
Kate,2019,1275.0
Kate,2020,1270.0
Kate,2021,1298.0
Kate,2022,1295.0
Kate,2023,1284.0
Kate,2024,1277.0
Katerina,2013,
Katerina,2014,
Katerina,2015,
Katerina,2016,
Katerina,2017,
Katerina,2018,
Katerina,2019,
Katerina,2020,
Katerina,2021,
Katerina,2022,206.0
Katerina,2023,228.0
Katerina,2024,231.0
Kateryna,2013,
Kateryna,2014,
Kateryna,2015,
Kateryna,2016,
Kateryna,2017,
Kateryna,2018,
Kateryna,2019,
Kateryna,2020,
Kateryna,2021,
Kateryna,2022,739.0
Kateryna,2023,1170.0
Kateryna,2024,1387.0
Katharina,2013,696.0
Katharina,2014,703.0
Katharina,2015,700.0
Katharina,2016,706.0
Katharina,2017,704.0
Katharina,2018,717.0
Katharina,2019,713.0
Katharina,2020,712.0
Katharina,2021,723.0
Katharina,2022,731.0
Katharina,2023,734.0
Katharina,2024,736.0
Kathe,2013,357.0
Kathe,2014,350.0
Kathe,2015,343.0
Kathe,2016,341.0
Kathe,2017,342.0
Kathe,2018,338.0
Kathe,2019,330.0
Kathe,2020,328.0
Kathe,2021,335.0
Kathe,2022,329.0
Kathe,2023,324.0
Kathe,2024,320.0
Katherine,2013,
Katherine,2014,
Katherine,2015,
Katherine,2016,
Katherine,2017,
Katherine,2018,209.0
Katherine,2019,227.0
Katherine,2020,232.0
Katherine,2021,243.0
Katherine,2022,247.0
Katherine,2023,247.0
Katherine,2024,252.0
Kathinka,2013,250.0
Kathinka,2014,255.0
Kathinka,2015,259.0
Kathinka,2016,261.0
Kathinka,2017,261.0
Kathinka,2018,262.0
Kathinka,2019,262.0
Kathinka,2020,262.0
Kathinka,2021,264.0
Kathinka,2022,261.0
Kathinka,2023,261.0
Kathinka,2024,262.0
Kathrin,2013,245.0
Kathrin,2014,246.0
Kathrin,2015,248.0
Kathrin,2016,245.0
Kathrin,2017,246.0
Kathrin,2018,246.0
Kathrin,2019,250.0
Kathrin,2020,248.0
Kathrin,2021,252.0
Kathrin,2022,253.0
Kathrin,2023,254.0
Kathrin,2024,255.0
Kathrine,2013,3098.0
Kathrine,2014,3101.0
Kathrine,2015,3113.0
Kathrine,2016,3113.0
Kathrine,2017,3110.0
Kathrine,2018,3109.0
Kathrine,2019,3111.0
Kathrine,2020,3121.0
Kathrine,2021,3129.0
Kathrine,2022,3119.0
Kathrine,2023,3108.0
Kathrine,2024,3111.0
Katinka,2013,387.0
Katinka,2014,393.0
Katinka,2015,394.0
Katinka,2016,401.0
Katinka,2017,399.0
Katinka,2018,397.0
Katinka,2019,393.0
Katinka,2020,395.0
Katinka,2021,396.0
Katinka,2022,394.0
Katinka,2023,397.0
Katinka,2024,399.0
Katja,2013,470.0
Katja,2014,481.0
Katja,2015,489.0
Katja,2016,493.0
Katja,2017,502.0
Katja,2018,513.0
Katja,2019,521.0
Katja,2020,527.0
Katja,2021,546.0
Katja,2022,558.0
Katja,2023,568.0
Katja,2024,569.0
Katrin,2013,508.0
Katrin,2014,510.0
Katrin,2015,526.0
Katrin,2016,531.0
Katrin,2017,523.0
Katrin,2018,518.0
Katrin,2019,516.0
Katrin,2020,517.0
Katrin,2021,521.0
Katrin,2022,521.0
Katrin,2023,515.0
Katrin,2024,518.0
Katrina,2013,
Katrina,2014,
Katrina,2015,
Katrina,2016,200.0
Katrina,2017,204.0
Katrina,2018,210.0
Katrina,2019,213.0
Katrina,2020,217.0
Katrina,2021,223.0
Katrina,2022,234.0
Katrina,2023,237.0
Katrina,2024,241.0
Katrine,2013,4633.0
Katrine,2014,4654.0
Katrine,2015,4647.0
Katrine,2016,4652.0
Katrine,2017,4661.0
Katrine,2018,4654.0
Katrine,2019,4648.0
Katrine,2020,4665.0
Katrine,2021,4668.0
Katrine,2022,4660.0
Katrine,2023,4658.0
Katrine,2024,4651.0
Kaya,2013,
Kaya,2014,
Kaya,2015,
Kaya,2016,
Kaya,2017,
Kaya,2018,
Kaya,2019,
Kaya,2020,
Kaya,2021,
Kaya,2022,207.0
Kaya,2023,215.0
Kaya,2024,222.0
Kelly,2013,
Kelly,2014,
Kelly,2015,
Kelly,2016,
Kelly,2017,
Kelly,2018,
Kelly,2019,204.0
Kelly,2020,213.0
Kelly,2021,222.0
Kelly,2022,226.0
Kelly,2023,232.0
Kelly,2024,238.0
Kerstin,2013,484.0
Kerstin,2014,490.0
Kerstin,2015,481.0
Kerstin,2016,487.0
Kerstin,2017,482.0
Kerstin,2018,475.0
Kerstin,2019,471.0
Kerstin,2020,468.0
Kerstin,2021,458.0
Kerstin,2022,455.0
Kerstin,2023,448.0
Kerstin,2024,444.0
Khadija,2013,328.0
Khadija,2014,342.0
Khadija,2015,364.0
Khadija,2016,408.0
Khadija,2017,441.0
Khadija,2018,478.0
Khadija,2019,494.0
Khadija,2020,509.0
Khadija,2021,523.0
Khadija,2022,536.0
Khadija,2023,561.0
Khadija,2024,576.0
Kim,2013,577.0
Kim,2014,579.0
Kim,2015,588.0
Kim,2016,586.0
Kim,2017,594.0
Kim,2018,609.0
Kim,2019,612.0
Kim,2020,619.0
Kim,2021,649.0
Kim,2022,655.0
Kim,2023,662.0
Kim,2024,668.0
Kine,2013,4153.0
Kine,2014,4160.0
Kine,2015,4163.0
Kine,2016,4164.0
Kine,2017,4175.0
Kine,2018,4176.0
Kine,2019,4171.0
Kine,2020,4181.0
Kine,2021,4293.0
Kine,2022,4282.0
Kine,2023,4286.0
Kine,2024,4296.0
Kinga,2013,253.0
Kinga,2014,284.0
Kinga,2015,308.0
Kinga,2016,313.0
Kinga,2017,319.0
Kinga,2018,324.0
Kinga,2019,336.0
Kinga,2020,350.0
Kinga,2021,375.0
Kinga,2022,394.0
Kinga,2023,419.0
Kinga,2024,435.0
Kira,2013,
Kira,2014,
Kira,2015,
Kira,2016,
Kira,2017,
Kira,2018,
Kira,2019,204.0
Kira,2020,212.0
Kira,2021,227.0
Kira,2022,313.0
Kira,2023,408.0
Kira,2024,451.0
Kirsten,2013,8329.0
Kirsten,2014,8172.0
Kirsten,2015,7998.0
Kirsten,2016,7835.0
Kirsten,2017,7656.0
Kirsten,2018,7488.0
Kirsten,2019,7331.0
Kirsten,2020,7166.0
Kirsten,2021,7014.0
Kirsten,2022,6822.0
Kirsten,2023,6651.0
Kirsten,2024,6469.0
Kirsti,2013,4444.0
Kirsti,2014,4418.0
Kirsti,2015,4395.0
Kirsti,2016,4370.0
Kirsti,2017,4345.0
Kirsti,2018,4320.0
Kirsti,2019,4284.0
Kirsti,2020,4249.0
Kirsti,2021,4231.0
Kirsti,2022,4197.0
Kirsti,2023,4156.0
Kirsti,2024,4121.0
Kitty,2013,677.0
Kitty,2014,660.0
Kitty,2015,629.0
Kitty,2016,599.0
Kitty,2017,573.0
Kitty,2018,551.0
Kitty,2019,530.0
Kitty,2020,509.0
Kitty,2021,497.0
Kitty,2022,484.0
Kitty,2023,472.0
Kitty,2024,454.0
Kjellaug,2013,2054.0
Kjellaug,2014,1994.0
Kjellaug,2015,1946.0
Kjellaug,2016,1891.0
Kjellaug,2017,1833.0
Kjellaug,2018,1788.0
Kjellaug,2019,1727.0
Kjellaug,2020,1658.0
Kjellaug,2021,1591.0
Kjellaug,2022,1516.0
Kjellaug,2023,1452.0
Kjellaug,2024,1383.0
Kjellfrid,2013,485.0
Kjellfrid,2014,470.0
Kjellfrid,2015,459.0
Kjellfrid,2016,449.0
Kjellfrid,2017,440.0
Kjellfrid,2018,431.0
Kjellfrid,2019,413.0
Kjellfrid,2020,398.0
Kjellfrid,2021,386.0
Kjellfrid,2022,373.0
Kjellfrid,2023,362.0
Kjellfrid,2024,349.0
Kjellrun,2013,501.0
Kjellrun,2014,487.0
Kjellrun,2015,474.0
Kjellrun,2016,460.0
Kjellrun,2017,451.0
Kjellrun,2018,438.0
Kjellrun,2019,418.0
Kjellrun,2020,407.0
Kjellrun,2021,395.0
Kjellrun,2022,378.0
Kjellrun,2023,367.0
Kjellrun,2024,348.0
Kjersti,2013,7568.0
Kjersti,2014,7568.0
Kjersti,2015,7553.0
Kjersti,2016,7541.0
Kjersti,2017,7524.0
Kjersti,2018,7500.0
Kjersti,2019,7480.0
Kjersti,2020,7459.0
Kjersti,2021,7466.0
Kjersti,2022,7430.0
Kjersti,2023,7412.0
Kjersti,2024,7394.0
Kjerstin,2013,643.0
Kjerstin,2014,642.0
Kjerstin,2015,643.0
Kjerstin,2016,641.0
Kjerstin,2017,638.0
Kjerstin,2018,642.0
Kjerstin,2019,637.0
Kjerstin,2020,636.0
Kjerstin,2021,640.0
Kjerstin,2022,636.0
Kjerstin,2023,637.0
Kjerstin,2024,640.0
Klara,2013,2365.0
Klara,2014,2281.0
Klara,2015,2233.0
Klara,2016,2190.0
Klara,2017,2136.0
Klara,2018,2128.0
Klara,2019,2109.0
Klara,2020,2089.0
Klara,2021,2124.0
Klara,2022,2149.0
Klara,2023,2154.0
Klara,2024,2185.0
Klaudia,2013,275.0
Klaudia,2014,311.0
Klaudia,2015,344.0
Klaudia,2016,363.0
Klaudia,2017,385.0
Klaudia,2018,409.0
Klaudia,2019,417.0
Klaudia,2020,427.0
Klaudia,2021,460.0
Klaudia,2022,499.0
Klaudia,2023,542.0
Klaudia,2024,562.0
Konstanse,2013,
Konstanse,2014,
Konstanse,2015,
Konstanse,2016,
Konstanse,2017,
Konstanse,2018,
Konstanse,2019,
Konstanse,2020,
Konstanse,2021,
Konstanse,2022,
Konstanse,2023,
Konstanse,2024,205.0
Kornelia,2013,317.0
Kornelia,2014,349.0
Kornelia,2015,389.0
Kornelia,2016,430.0
Kornelia,2017,455.0
Kornelia,2018,489.0
Kornelia,2019,529.0
Kornelia,2020,555.0
Kornelia,2021,581.0
Kornelia,2022,621.0
Kornelia,2023,653.0
Kornelia,2024,680.0
Kristel,2013,205.0
Kristel,2014,210.0
Kristel,2015,214.0
Kristel,2016,223.0
Kristel,2017,222.0
Kristel,2018,222.0
Kristel,2019,219.0
Kristel,2020,222.0
Kristel,2021,223.0
Kristel,2022,223.0
Kristel,2023,222.0
Kristel,2024,221.0
Kristi,2013,722.0
Kristi,2014,710.0
Kristi,2015,692.0
Kristi,2016,675.0
Kristi,2017,660.0
Kristi,2018,637.0
Kristi,2019,623.0
Kristi,2020,607.0
Kristi,2021,605.0
Kristi,2022,597.0
Kristi,2023,581.0
Kristi,2024,561.0
Kristiane,2013,530.0
Kristiane,2014,541.0
Kristiane,2015,543.0
Kristiane,2016,545.0
Kristiane,2017,544.0
Kristiane,2018,546.0
Kristiane,2019,547.0
Kristiane,2020,548.0
Kristiane,2021,550.0
Kristiane,2022,552.0
Kristiane,2023,555.0
Kristiane,2024,561.0
Kristin,2013,17155.0
Kristin,2014,17179.0
Kristin,2015,17159.0
Kristin,2016,17165.0
Kristin,2017,17129.0
Kristin,2018,17122.0
Kristin,2019,17100.0
Kristin,2020,17088.0
Kristin,2021,17083.0
Kristin,2022,17061.0
Kristin,2023,17027.0
Kristin,2024,17003.0
Kristina,2013,4292.0
Kristina,2014,4385.0
Kristina,2015,4441.0
Kristina,2016,4481.0
Kristina,2017,4502.0
Kristina,2018,4509.0
Kristina,2019,4558.0
Kristina,2020,4569.0
Kristina,2021,4607.0
Kristina,2022,4686.0
Kristina,2023,4765.0
Kristina,2024,4802.0
Kristine,2013,11465.0
Kristine,2014,11435.0
Kristine,2015,11413.0
Kristine,2016,11380.0
Kristine,2017,11337.0
Kristine,2018,11307.0
Kristine,2019,11265.0
Kristine,2020,11247.0
Kristine,2021,11216.0
Kristine,2022,11192.0
Kristine,2023,11153.0
Kristine,2024,11135.0
Krystyna,2013,216.0
Krystyna,2014,227.0
Krystyna,2015,228.0
Krystyna,2016,240.0
Krystyna,2017,241.0
Krystyna,2018,242.0
Krystyna,2019,240.0
Krystyna,2020,239.0
Krystyna,2021,240.0
Krystyna,2022,265.0
Krystyna,2023,286.0
Krystyna,2024,292.0
Kseniia,2013,
Kseniia,2014,
Kseniia,2015,
Kseniia,2016,
Kseniia,2017,
Kseniia,2018,
Kseniia,2019,
Kseniia,2020,
Kseniia,2021,
Kseniia,2022,
Kseniia,2023,240.0
Kseniia,2024,279.0
Laila,2013,11260.0
Laila,2014,11170.0
Laila,2015,11093.0
Laila,2016,11015.0
Laila,2017,10918.0
Laila,2018,10816.0
Laila,2019,10682.0
Laila,2020,10554.0
Laila,2021,10510.0
Laila,2022,10351.0
Laila,2023,10183.0
Laila,2024,10010.0
Lajla,2013,262.0
Lajla,2014,252.0
Lajla,2015,248.0
Lajla,2016,246.0
Lajla,2017,243.0
Lajla,2018,240.0
Lajla,2019,239.0
Lajla,2020,237.0
Lajla,2021,235.0
Lajla,2022,230.0
Lajla,2023,226.0
Lajla,2024,223.0
Lana,2013,244.0
Lana,2014,266.0
Lana,2015,290.0
Lana,2016,328.0
Lana,2017,363.0
Lana,2018,398.0
Lana,2019,424.0
Lana,2020,451.0
Lana,2021,476.0
Lana,2022,504.0
Lana,2023,526.0
Lana,2024,543.0
Lara,2013,296.0
Lara,2014,337.0
Lara,2015,366.0
Lara,2016,397.0
Lara,2017,423.0
Lara,2018,458.0
Lara,2019,494.0
Lara,2020,537.0
Lara,2021,590.0
Lara,2022,635.0
Lara,2023,684.0
Lara,2024,725.0
Larisa,2013,
Larisa,2014,
Larisa,2015,
Larisa,2016,
Larisa,2017,
Larisa,2018,205.0
Larisa,2019,210.0
Larisa,2020,215.0
Larisa,2021,231.0
Larisa,2022,249.0
Larisa,2023,258.0
Larisa,2024,262.0
Larysa,2013,
Larysa,2014,
Larysa,2015,
Larysa,2016,
Larysa,2017,
Larysa,2018,
Larysa,2019,
Larysa,2020,
Larysa,2021,
Larysa,2022,244.0
Larysa,2023,404.0
Larysa,2024,476.0
Laura,2013,1600.0
Laura,2014,1674.0
Laura,2015,1749.0
Laura,2016,1807.0
Laura,2017,1855.0
Laura,2018,1919.0
Laura,2019,1999.0
Laura,2020,2049.0
Laura,2021,2157.0
Laura,2022,2228.0
Laura,2023,2319.0
Laura,2024,2395.0
Lea,2013,1512.0
Lea,2014,1600.0
Lea,2015,1662.0
Lea,2016,1735.0
Lea,2017,1797.0
Lea,2018,1876.0
Lea,2019,1965.0
Lea,2020,2056.0
Lea,2021,2177.0
Lea,2022,2304.0
Lea,2023,2409.0
Lea,2024,2482.0
Leah,2013,2463.0
Leah,2014,2700.0
Leah,2015,2955.0
Leah,2016,3170.0
Leah,2017,3366.0
Leah,2018,3597.0
Leah,2019,3790.0
Leah,2020,3998.0
Leah,2021,4329.0
Leah,2022,4561.0
Leah,2023,4791.0
Leah,2024,5027.0
Leikny,2013,230.0
Leikny,2014,225.0
Leikny,2015,221.0
Leikny,2016,218.0
Leikny,2017,218.0
Leikny,2018,216.0
Leikny,2019,208.0
Leikny,2020,203.0
Leikny,2021,200.0
Leikny,2022,
Leikny,2023,
Leikny,2024,
Leila,2013,398.0
Leila,2014,416.0
Leila,2015,418.0
Leila,2016,426.0
Leila,2017,437.0
Leila,2018,445.0
Leila,2019,453.0
Leila,2020,469.0
Leila,2021,474.0
Leila,2022,499.0
Leila,2023,507.0
Leila,2024,521.0
Lejla,2013,
Lejla,2014,
Lejla,2015,
Lejla,2016,
Lejla,2017,
Lejla,2018,
Lejla,2019,
Lejla,2020,
Lejla,2021,
Lejla,2022,203.0
Lejla,2023,208.0
Lejla,2024,217.0
Lena,2013,6403.0
Lena,2014,6483.0
Lena,2015,6537.0
Lena,2016,6573.0
Lena,2017,6627.0
Lena,2018,6642.0
Lena,2019,6680.0
Lena,2020,6706.0
Lena,2021,6871.0
Lena,2022,6904.0
Lena,2023,6930.0
Lena,2024,6943.0
Lene,2013,9869.0
Lene,2014,9862.0
Lene,2015,9848.0
Lene,2016,9837.0
Lene,2017,9825.0
Lene,2018,9806.0
Lene,2019,9801.0
Lene,2020,9790.0
Lene,2021,9974.0
Lene,2022,9958.0
Lene,2023,9942.0
Lene,2024,9937.0
Leni,2013,248.0
Leni,2014,260.0
Leni,2015,262.0
Leni,2016,265.0
Leni,2017,272.0
Leni,2018,273.0
Leni,2019,281.0
Leni,2020,283.0
Leni,2021,291.0
Leni,2022,296.0
Leni,2023,305.0
Leni,2024,307.0
Leona,2013,293.0
Leona,2014,322.0
Leona,2015,367.0
Leona,2016,384.0
Leona,2017,406.0
Leona,2018,432.0
Leona,2019,453.0
Leona,2020,473.0
Leona,2021,499.0
Leona,2022,520.0
Leona,2023,543.0
Leona,2024,558.0
Leonora,2013,408.0
Leonora,2014,455.0
Leonora,2015,509.0
Leonora,2016,574.0
Leonora,2017,638.0
Leonora,2018,685.0
Leonora,2019,734.0
Leonora,2020,785.0
Leonora,2021,840.0
Leonora,2022,892.0
Leonora,2023,950.0
Leonora,2024,1000.0
Lerke,2013,
Lerke,2014,
Lerke,2015,
Lerke,2016,
