fornavn,år,antall
Kyrylo,2022,
Kyrylo,2023,226.0
Kyrylo,2024,303.0
Kï¿½re,2013,10051.0
Kï¿½re,2014,9729.0
Kï¿½re,2015,9402.0
Kï¿½re,2016,9102.0
Kï¿½re,2017,8783.0
Kï¿½re,2018,8464.0
Kï¿½re,2019,8196.0
Kï¿½re,2020,7900.0
Kï¿½re,2021,7696.0
Kï¿½re,2022,7352.0
Kï¿½re,2023,7079.0
Kï¿½re,2024,6795.0
Lars,2013,30296.0
Lars,2014,30231.0
Lars,2015,30164.0
Lars,2016,30012.0
Lars,2017,29908.0
Lars,2018,29802.0
Lars,2019,29672.0
Lars,2020,29570.0
Lars,2021,31650.0
Lars,2022,31529.0
Lars,2023,31425.0
Lars,2024,31280.0
Lars-Erik,2013,501.0
Lars-Erik,2014,501.0
Lars-Erik,2015,500.0
Lars-Erik,2016,495.0
Lars-Erik,2017,494.0
Lars-Erik,2018,493.0
Lars-Erik,2019,494.0
Lars-Erik,2020,493.0
Lars-Erik,2021,
Lars-Erik,2022,
Lars-Erik,2023,
Lars-Erik,2024,
Lasse,2013,5416.0
Lasse,2014,5444.0
Lasse,2015,5461.0
Lasse,2016,5465.0
Lasse,2017,5471.0
Lasse,2018,5469.0
Lasse,2019,5473.0
Lasse,2020,5484.0
Lasse,2021,5525.0
Lasse,2022,5532.0
Lasse,2023,5530.0
Lasse,2024,5519.0
Laurits,2013,317.0
Laurits,2014,325.0
Laurits,2015,326.0
Laurits,2016,336.0
Laurits,2017,345.0
Laurits,2018,355.0
Laurits,2019,367.0
Laurits,2020,376.0
Laurits,2021,387.0
Laurits,2022,401.0
Laurits,2023,410.0
Laurits,2024,417.0
Lauritz,2013,354.0
Lauritz,2014,362.0
Lauritz,2015,370.0
Lauritz,2016,382.0
Lauritz,2017,392.0
Lauritz,2018,406.0
Lauritz,2019,423.0
Lauritz,2020,434.0
Lauritz,2021,450.0
Lauritz,2022,471.0
Lauritz,2023,487.0
Lauritz,2024,487.0
Lavrans,2013,
Lavrans,2014,
Lavrans,2015,205.0
Lavrans,2016,232.0
Lavrans,2017,307.0
Lavrans,2018,371.0
Lavrans,2019,429.0
Lavrans,2020,476.0
Lavrans,2021,525.0
Lavrans,2022,567.0
Lavrans,2023,605.0
Lavrans,2024,639.0
Leander,2013,1553.0
Leander,2014,1707.0
Leander,2015,1848.0
Leander,2016,1963.0
Leander,2017,2077.0
Leander,2018,2190.0
Leander,2019,2269.0
Leander,2020,2348.0
Leander,2021,2444.0
Leander,2022,2531.0
Leander,2023,2613.0
Leander,2024,2709.0
Leif,2013,13684.0
Leif,2014,13394.0
Leif,2015,13093.0
Leif,2016,12798.0
Leif,2017,12477.0
Leif,2018,12200.0
Leif,2019,11920.0
Leif,2020,11652.0
Leif,2021,11902.0
Leif,2022,11617.0
Leif,2023,11353.0
Leif,2024,11065.0
Leiv,2013,1266.0
Leiv,2014,1245.0
Leiv,2015,1204.0
Leiv,2016,1183.0
Leiv,2017,1157.0
Leiv,2018,1130.0
Leiv,2019,1104.0
Leiv,2020,1070.0
Leiv,2021,1068.0
Leiv,2022,1035.0
Leiv,2023,1003.0
Leiv,2024,972.0
Lennart,2013,501.0
Lennart,2014,504.0
Lennart,2015,512.0
Lennart,2016,508.0
Lennart,2017,508.0
Lennart,2018,510.0
Lennart,2019,513.0
Lennart,2020,512.0
Lennart,2021,519.0
Lennart,2022,515.0
Lennart,2023,520.0
Lennart,2024,516.0
Leo,2013,1594.0
Leo,2014,1744.0
Leo,2015,1900.0
Leo,2016,2029.0
Leo,2017,2172.0
Leo,2018,2333.0
Leo,2019,2495.0
Leo,2020,2673.0
Leo,2021,2877.0
Leo,2022,3048.0
Leo,2023,3221.0
Leo,2024,3427.0
Leon,2013,2688.0
Leon,2014,2986.0
Leon,2015,3237.0
Leon,2016,3448.0
Leon,2017,3637.0
Leon,2018,3823.0
Leon,2019,3995.0
Leon,2020,4165.0
Leon,2021,4331.0
Leon,2022,4551.0
Leon,2023,4741.0
Leon,2024,4912.0
Leonard,2013,496.0
Leonard,2014,533.0
Leonard,2015,568.0
Leonard,2016,604.0
Leonard,2017,646.0
Leonard,2018,674.0
Leonard,2019,708.0
Leonard,2020,732.0
Leonard,2021,780.0
Leonard,2022,818.0
Leonard,2023,849.0
Leonard,2024,879.0
Leonardo,2013,
Leonardo,2014,
Leonardo,2015,
Leonardo,2016,214.0
Leonardo,2017,229.0
Leonardo,2018,240.0
Leonardo,2019,260.0
Leonardo,2020,281.0
Leonardo,2021,303.0
Leonardo,2022,330.0
Leonardo,2023,356.0
Leonardo,2024,382.0
Leonel,2013,
Leonel,2014,
Leonel,2015,
Leonel,2016,
Leonel,2017,
Leonel,2018,
Leonel,2019,
Leonel,2020,
Leonel,2021,
Leonel,2022,
Leonel,2023,200.0
Leonel,2024,219.0
Leszek,2013,431.0
Leszek,2014,442.0
Leszek,2015,436.0
Leszek,2016,420.0
Leszek,2017,426.0
Leszek,2018,418.0
Leszek,2019,427.0
Leszek,2020,424.0
Leszek,2021,421.0
Leszek,2022,410.0
Leszek,2023,394.0
Leszek,2024,385.0
Levi,2013,543.0
Levi,2014,605.0
Levi,2015,662.0
Levi,2016,726.0
Levi,2017,802.0
Levi,2018,886.0
Levi,2019,999.0
Levi,2020,1090.0
Levi,2021,1198.0
Levi,2022,1297.0
Levi,2023,1361.0
Levi,2024,1432.0
Liam,2013,1662.0
Liam,2014,1980.0
Liam,2015,2383.0
Liam,2016,2712.0
Liam,2017,3008.0
Liam,2018,3305.0
Liam,2019,3591.0
Liam,2020,3897.0
Liam,2021,4282.0
Liam,2022,4572.0
Liam,2023,4892.0
Liam,2024,5238.0
Liban,2013,206.0
Liban,2014,215.0
Liban,2015,217.0
Liban,2016,222.0
Liban,2017,227.0
Liban,2018,226.0
Liban,2019,226.0
Liban,2020,226.0
Liban,2021,229.0
Liban,2022,228.0
Liban,2023,226.0
Liban,2024,222.0
Linas,2013,259.0
Linas,2014,280.0
Linas,2015,288.0
Linas,2016,285.0
Linas,2017,284.0
Linas,2018,288.0
Linas,2019,298.0
Linas,2020,300.0
Linas,2021,300.0
Linas,2022,288.0
Linas,2023,291.0
Linas,2024,298.0
Linus,2013,1303.0
Linus,2014,1400.0
Linus,2015,1488.0
Linus,2016,1564.0
Linus,2017,1658.0
Linus,2018,1729.0
Linus,2019,1794.0
Linus,2020,1848.0
Linus,2021,1926.0
Linus,2022,1981.0
Linus,2023,2049.0
Linus,2024,2140.0
Lionel,2013,
Lionel,2014,
Lionel,2015,
Lionel,2016,
Lionel,2017,
Lionel,2018,
Lionel,2019,
Lionel,2020,
Lionel,2021,
Lionel,2022,205.0
Lionel,2023,227.0
Lionel,2024,239.0
Loke,2013,286.0
Loke,2014,337.0
Loke,2015,378.0
Loke,2016,413.0
Loke,2017,455.0
Loke,2018,497.0
Loke,2019,529.0
Loke,2020,560.0
Loke,2021,613.0
Loke,2022,655.0
Loke,2023,690.0
Loke,2024,727.0
Lorentz,2013,230.0
Lorentz,2014,232.0
Lorentz,2015,233.0
Lorentz,2016,236.0
Lorentz,2017,234.0
Lorentz,2018,237.0
Lorentz,2019,238.0
Lorentz,2020,239.0
Lorentz,2021,238.0
Lorentz,2022,240.0
Lorentz,2023,241.0
Lorentz,2024,248.0
Louie,2013,
Louie,2014,
Louie,2015,
Louie,2016,
Louie,2017,
Louie,2018,
Louie,2019,
Louie,2020,
Louie,2021,
Louie,2022,218.0
Louie,2023,259.0
Louie,2024,295.0
Louis,2013,290.0
Louis,2014,319.0
Louis,2015,326.0
Louis,2016,341.0
Louis,2017,360.0
Louis,2018,380.0
Louis,2019,400.0
Louis,2020,419.0
Louis,2021,464.0
Louis,2022,486.0
Louis,2023,516.0
Louis,2024,544.0
Luca,2013,266.0
Luca,2014,315.0
Luca,2015,362.0
Luca,2016,388.0
Luca,2017,437.0
Luca,2018,470.0
Luca,2019,530.0
Luca,2020,558.0
Luca,2021,646.0
Luca,2022,731.0
Luca,2023,848.0
Luca,2024,974.0
Lucas,2013,2725.0
Lucas,2014,3016.0
Lucas,2015,3250.0
Lucas,2016,3500.0
Lucas,2017,3757.0
Lucas,2018,4013.0
Lucas,2019,4227.0
Lucas,2020,4412.0
Lucas,2021,4700.0
Lucas,2022,4947.0
Lucas,2023,5228.0
Lucas,2024,5481.0
Ludvig,2013,1563.0
Ludvig,2014,1702.0
Ludvig,2015,1849.0
Ludvig,2016,2002.0
Ludvig,2017,2137.0
Ludvig,2018,2294.0
Ludvig,2019,2413.0
Ludvig,2020,2556.0
Ludvig,2021,2756.0
Ludvig,2022,2967.0
Ludvig,2023,3175.0
Ludvig,2024,3419.0
Ludvik,2013,919.0
Ludvik,2014,967.0
Ludvik,2015,1027.0
Ludvik,2016,1087.0
Ludvik,2017,1161.0
Ludvik,2018,1226.0
Ludvik,2019,1280.0
Ludvik,2020,1349.0
Ludvik,2021,1424.0
Ludvik,2022,1507.0
Ludvik,2023,1589.0
Ludvik,2024,1666.0
Luis,2013,499.0
Luis,2014,530.0
Luis,2015,566.0
Luis,2016,581.0
Luis,2017,593.0
Luis,2018,619.0
Luis,2019,658.0
Luis,2020,683.0
Luis,2021,724.0
Luis,2022,761.0
Luis,2023,791.0
Luis,2024,822.0
Luka,2013,
Luka,2014,225.0
Luka,2015,254.0
Luka,2016,284.0
Luka,2017,323.0
Luka,2018,357.0
Luka,2019,397.0
Luka,2020,428.0
Luka,2021,478.0
Luka,2022,549.0
Luka,2023,615.0
Luka,2024,685.0
Lukas,2013,2583.0
Lukas,2014,2814.0
Lukas,2015,2994.0
Lukas,2016,3184.0
Lukas,2017,3355.0
Lukas,2018,3568.0
Lukas,2019,3789.0
Lukas,2020,3948.0
Lukas,2021,4200.0
Lukas,2022,4425.0
Lukas,2023,4674.0
Lukas,2024,4919.0
Lukasz,2013,1426.0
Lukasz,2014,1608.0
Lukasz,2015,1751.0
Lukasz,2016,1791.0
Lukasz,2017,1844.0
Lukasz,2018,1853.0
Lukasz,2019,1908.0
Lukasz,2020,1925.0
Lukasz,2021,2018.0
Lukasz,2022,2030.0
Lukasz,2023,2058.0
Lukasz,2024,2074.0
Luke,2013,
Luke,2014,
Luke,2015,
Luke,2016,
Luke,2017,
Luke,2018,
Luke,2019,
Luke,2020,
Luke,2021,
Luke,2022,209.0
Luke,2023,232.0
Luke,2024,245.0
Lyder,2013,
Lyder,2014,201.0
Lyder,2015,216.0
Lyder,2016,229.0
Lyder,2017,242.0
Lyder,2018,253.0
Lyder,2019,261.0
Lyder,2020,267.0
Lyder,2021,282.0
Lyder,2022,293.0
Lyder,2023,295.0
Lyder,2024,309.0
Maciej,2013,769.0
Maciej,2014,862.0
Maciej,2015,950.0
Maciej,2016,992.0
Maciej,2017,1020.0
Maciej,2018,1021.0
Maciej,2019,1045.0
Maciej,2020,1056.0
Maciej,2021,1100.0
Maciej,2022,1120.0
Maciej,2023,1168.0
Maciej,2024,1200.0
Mads,2013,4151.0
Mads,2014,4199.0
Mads,2015,4245.0
Mads,2016,4271.0
Mads,2017,4292.0
Mads,2018,4317.0
Mads,2019,4333.0
Mads,2020,4339.0
Mads,2021,4431.0
Mads,2022,4438.0
Mads,2023,4439.0
Mads,2024,4439.0
Magnar,2013,2643.0
Magnar,2014,2601.0
Magnar,2015,2575.0
Magnar,2016,2522.0
Magnar,2017,2468.0
Magnar,2018,2416.0
Magnar,2019,2377.0
Magnar,2020,2326.0
Magnar,2021,2280.0
Magnar,2022,2229.0
Magnar,2023,2178.0
Magnar,2024,2120.0
Magne,2013,8996.0
Magne,2014,8861.0
Magne,2015,8724.0
Magne,2016,8578.0
Magne,2017,8431.0
Magne,2018,8267.0
Magne,2019,8122.0
Magne,2020,7977.0
Magne,2021,7857.0
Magne,2022,7713.0
Magne,2023,7557.0
Magne,2024,7415.0
Magnus,2013,15279.0
Magnus,2014,15607.0
Magnus,2015,15840.0
Magnus,2016,16090.0
Magnus,2017,16309.0
Magnus,2018,16531.0
Magnus,2019,16720.0
Magnus,2020,16950.0
Magnus,2021,17221.0
Magnus,2022,17439.0
Magnus,2023,17669.0
Magnus,2024,17886.0
Mahad,2013,221.0
Mahad,2014,233.0
Mahad,2015,241.0
Mahad,2016,241.0
Mahad,2017,242.0
Mahad,2018,242.0
Mahad,2019,241.0
Mahad,2020,239.0
Mahad,2021,237.0
Mahad,2022,236.0
Mahad,2023,238.0
Mahad,2024,239.0
Mahamed,2013,342.0
Mahamed,2014,361.0
Mahamed,2015,367.0
Mahamed,2016,375.0
Mahamed,2017,375.0
Mahamed,2018,379.0
Mahamed,2019,381.0
Mahamed,2020,372.0
Mahamed,2021,364.0
Mahamed,2022,361.0
Mahamed,2023,358.0
Mahamed,2024,358.0
Mahdi,2013,
Mahdi,2014,205.0
Mahdi,2015,212.0
Mahdi,2016,231.0
Mahdi,2017,241.0
Mahdi,2018,247.0
Mahdi,2019,256.0
Mahdi,2020,262.0
Mahdi,2021,267.0
Mahdi,2022,281.0
Mahdi,2023,291.0
Mahdi,2024,299.0
Mahmoud,2013,257.0
Mahmoud,2014,302.0
Mahmoud,2015,381.0
Mahmoud,2016,531.0
Mahmoud,2017,619.0
Mahmoud,2018,656.0
Mahmoud,2019,675.0
Mahmoud,2020,695.0
Mahmoud,2021,715.0
Mahmoud,2022,750.0
Mahmoud,2023,798.0
Mahmoud,2024,846.0
Maksim,2013,
Maksim,2014,
Maksim,2015,
Maksim,2016,
Maksim,2017,
Maksim,2018,
Maksim,2019,
Maksim,2020,
Maksim,2021,
Maksim,2022,223.0
Maksim,2023,244.0
Maksim,2024,252.0
Maksym,2013,
Maksym,2014,
Maksym,2015,
Maksym,2016,
Maksym,2017,
Maksym,2018,
Maksym,2019,
Maksym,2020,
Maksym,2021,
Maksym,2022,410.0
Maksym,2023,907.0
Maksym,2024,1221.0
Maksymilian,2013,
Maksymilian,2014,
Maksymilian,2015,
Maksymilian,2016,
Maksymilian,2017,
Maksymilian,2018,207.0
Maksymilian,2019,218.0
Maksymilian,2020,226.0
Maksymilian,2021,238.0
Maksymilian,2022,261.0
Maksymilian,2023,276.0
Maksymilian,2024,291.0
Malik,2013,
Malik,2014,
Malik,2015,
Malik,2016,
Malik,2017,
Malik,2018,205.0
Malik,2019,217.0
Malik,2020,234.0
Malik,2021,253.0
Malik,2022,264.0
Malik,2023,285.0
Malik,2024,305.0
Malvin,2013,512.0
Malvin,2014,509.0
Malvin,2015,504.0
Malvin,2016,493.0
Malvin,2017,489.0
Malvin,2018,490.0
Malvin,2019,490.0
Malvin,2020,488.0
Malvin,2021,497.0
Malvin,2022,504.0
Malvin,2023,515.0
Malvin,2024,514.0
Mantas,2013,313.0
Mantas,2014,374.0
Mantas,2015,414.0
Mantas,2016,424.0
Mantas,2017,434.0
Mantas,2018,443.0
Mantas,2019,452.0
Mantas,2020,459.0
Mantas,2021,477.0
Mantas,2022,472.0
Mantas,2023,475.0
Mantas,2024,485.0
Manuel,2013,294.0
Manuel,2014,313.0
Manuel,2015,331.0
Manuel,2016,347.0
Manuel,2017,359.0
Manuel,2018,360.0
Manuel,2019,373.0
Manuel,2020,375.0
Manuel,2021,391.0
Manuel,2022,392.0
Manuel,2023,399.0
Manuel,2024,415.0
Marc,2013,
Marc,2014,213.0
Marc,2015,213.0
Marc,2016,222.0
Marc,2017,225.0
Marc,2018,234.0
Marc,2019,244.0
Marc,2020,246.0
Marc,2021,271.0
Marc,2022,280.0
Marc,2023,280.0
Marc,2024,281.0
Marcel,2013,366.0
Marcel,2014,404.0
Marcel,2015,439.0
Marcel,2016,447.0
Marcel,2017,470.0
Marcel,2018,486.0
Marcel,2019,501.0
Marcel,2020,531.0
Marcel,2021,552.0
Marcel,2022,572.0
Marcel,2023,589.0
Marcel,2024,607.0
Marcin,2013,1875.0
Marcin,2014,2031.0
Marcin,2015,2160.0
Marcin,2016,2200.0
Marcin,2017,2235.0
Marcin,2018,2219.0
Marcin,2019,2274.0
Marcin,2020,2322.0
Marcin,2021,2417.0
Marcin,2022,2425.0
Marcin,2023,2481.0
Marcin,2024,2505.0
Marco,2013,589.0
Marco,2014,615.0
Marco,2015,653.0
Marco,2016,659.0
Marco,2017,670.0
Marco,2018,682.0
Marco,2019,699.0
Marco,2020,710.0
Marco,2021,740.0
Marco,2022,756.0
Marco,2023,786.0
Marco,2024,797.0
Marcus,2013,4972.0
Marcus,2014,5156.0
Marcus,2015,5280.0
Marcus,2016,5373.0
Marcus,2017,5482.0
Marcus,2018,5560.0
Marcus,2019,5621.0
Marcus,2020,5706.0
Marcus,2021,5779.0
Marcus,2022,5820.0
Marcus,2023,5868.0
Marcus,2024,5915.0
Marek,2013,1640.0
Marek,2014,1737.0
Marek,2015,1773.0
Marek,2016,1755.0
Marek,2017,1744.0
Marek,2018,1712.0
Marek,2019,1732.0
Marek,2020,1742.0
Marek,2021,1768.0
Marek,2022,1736.0
Marek,2023,1717.0
Marek,2024,1719.0
Marian,2013,410.0
Marian,2014,439.0
Marian,2015,447.0
Marian,2016,445.0
Marian,2017,438.0
Marian,2018,418.0
Marian,2019,429.0
Marian,2020,421.0
Marian,2021,455.0
Marian,2022,468.0
Marian,2023,475.0
Marian,2024,484.0
Mario,2013,521.0
Mario,2014,561.0
Mario,2015,563.0
Mario,2016,563.0
Mario,2017,569.0
Mario,2018,579.0
Mario,2019,601.0
Mario,2020,615.0
Mario,2021,649.0
Mario,2022,668.0
Mario,2023,690.0
Mario,2024,697.0
Marius,2013,15705.0
Marius,2014,15941.0
Marius,2015,16113.0
Marius,2016,16217.0
Marius,2017,16351.0
Marius,2018,16470.0
Marius,2019,16584.0
Marius,2020,16669.0
Marius,2021,16833.0
Marius,2022,16887.0
Marius,2023,16909.0
Marius,2024,16957.0
Mariusz,2013,1460.0
Mariusz,2014,1542.0
Mariusz,2015,1592.0
Mariusz,2016,1578.0
Mariusz,2017,1613.0
Mariusz,2018,1593.0
Mariusz,2019,1627.0
Mariusz,2020,1616.0
Mariusz,2021,1669.0
Mariusz,2022,1673.0
Mariusz,2023,1653.0
Mariusz,2024,1672.0
Mark,2013,663.0
Mark,2014,690.0
Mark,2015,691.0
Mark,2016,681.0
Mark,2017,707.0
Mark,2018,735.0
Mark,2019,772.0
Mark,2020,784.0
Mark,2021,824.0
Mark,2022,971.0
Mark,2023,1099.0
Mark,2024,1167.0
Marko,2013,308.0
Marko,2014,331.0
Marko,2015,343.0
Marko,2016,371.0
Marko,2017,393.0
Marko,2018,428.0
Marko,2019,456.0
Marko,2020,475.0
Marko,2021,491.0
Marko,2022,531.0
Marko,2023,568.0
Marko,2024,588.0
Markus,2013,6881.0
Markus,2014,7137.0
Markus,2015,7375.0
Markus,2016,7599.0
Markus,2017,7756.0
Markus,2018,7904.0
Markus,2019,8017.0
Markus,2020,8152.0
Markus,2021,8308.0
Markus,2022,8426.0
Markus,2023,8531.0
Markus,2024,8620.0
Marlon,2013,
Marlon,2014,
Marlon,2015,
Marlon,2016,
Marlon,2017,
Marlon,2018,
Marlon,2019,
Marlon,2020,
Marlon,2021,
Marlon,2022,211.0
Marlon,2023,237.0
Marlon,2024,251.0
Martin,2013,20917.0
Martin,2014,21109.0
Martin,2015,21282.0
Martin,2016,21441.0
Martin,2017,21551.0
Martin,2018,21702.0
Martin,2019,21814.0
Martin,2020,21915.0
Martin,2021,22077.0
Martin,2022,22144.0
Martin,2023,22198.0
Martin,2024,22259.0
Martinius,2013,
Martinius,2014,
Martinius,2015,210.0
Martinius,2016,220.0
Martinius,2017,223.0
Martinius,2018,232.0
Martinius,2019,232.0
Martinius,2020,234.0
Martinius,2021,234.0
Martinius,2022,235.0
Martinius,2023,236.0
Martinius,2024,238.0
Martinus,2013,336.0
Martinus,2014,342.0
Martinus,2015,351.0
Martinus,2016,361.0
Martinus,2017,374.0
Martinus,2018,376.0
Martinus,2019,383.0
Martinus,2020,387.0
Martinus,2021,388.0
Martinus,2022,388.0
Martinus,2023,391.0
Martinus,2024,391.0
Martynas,2013,
Martynas,2014,
Martynas,2015,
Martynas,2016,205.0
Martynas,2017,217.0
Martynas,2018,221.0
Martynas,2019,242.0
Martynas,2020,238.0
Martynas,2021,243.0
Martynas,2022,242.0
Martynas,2023,247.0
Martynas,2024,246.0
Marvin,2013,269.0
Marvin,2014,272.0
Marvin,2015,277.0
Marvin,2016,278.0
Marvin,2017,284.0
Marvin,2018,289.0
Marvin,2019,298.0
Marvin,2020,302.0
Marvin,2021,316.0
Marvin,2022,320.0
Marvin,2023,326.0
Marvin,2024,328.0
Matas,2013,
Matas,2014,
Matas,2015,
Matas,2016,
Matas,2017,207.0
Matas,2018,226.0
Matas,2019,228.0
Matas,2020,229.0
Matas,2021,243.0
Matas,2022,244.0
Matas,2023,260.0
Matas,2024,256.0
Mateo,2013,
Mateo,2014,206.0
Mateo,2015,237.0
Mateo,2016,263.0
Mateo,2017,306.0
Mateo,2018,358.0
Mateo,2019,409.0
Mateo,2020,466.0
Mateo,2021,523.0
Mateo,2022,593.0
Mateo,2023,652.0
Mateo,2024,720.0
Mateusz,2013,696.0
Mateusz,2014,793.0
Mateusz,2015,870.0
Mateusz,2016,940.0
Mateusz,2017,1004.0
Mateusz,2018,1032.0
Mateusz,2019,1108.0
Mateusz,2020,1158.0
Mateusz,2021,1275.0
Mateusz,2022,1362.0
Mateusz,2023,1423.0
Mateusz,2024,1496.0
Matheo,2013,978.0
Matheo,2014,1235.0
Matheo,2015,1478.0
Matheo,2016,1735.0
Matheo,2017,1968.0
Matheo,2018,2178.0
Matheo,2019,2425.0
Matheo,2020,2641.0
Matheo,2021,2876.0
Matheo,2022,3122.0
Matheo,2023,3364.0
Matheo,2024,3628.0
Matheus,2013,
Matheus,2014,
Matheus,2015,
Matheus,2016,
Matheus,2017,222.0
Matheus,2018,237.0
Matheus,2019,248.0
Matheus,2020,262.0
Matheus,2021,276.0
Matheus,2022,300.0
Matheus,2023,307.0
Matheus,2024,315.0
Mathias,2013,9926.0
Mathias,2014,10269.0
Mathias,2015,10636.0
Mathias,2016,10974.0
Mathias,2017,11241.0
Mathias,2018,11488.0
Mathias,2019,11687.0
Mathias,2020,11922.0
Mathias,2021,12171.0
Mathias,2022,12395.0
Mathias,2023,12575.0
Mathias,2024,12749.0
Mathis,2013,237.0
Mathis,2014,239.0
Mathis,2015,242.0
Mathis,2016,238.0
Mathis,2017,240.0
Mathis,2018,243.0
Mathis,2019,243.0
Mathis,2020,244.0
Mathis,2021,249.0
Mathis,2022,248.0
Mathis,2023,249.0
Mathis,2024,247.0
Matias,2013,1185.0
Matias,2014,1234.0
Matias,2015,1268.0
Matias,2016,1301.0
Matias,2017,1339.0
Matias,2018,1370.0
Matias,2019,1401.0
Matias,2020,1421.0
Matias,2021,1464.0
Matias,2022,1503.0
Matias,2023,1544.0
Matias,2024,1561.0
Mats,2013,6693.0
Mats,2014,6784.0
Mats,2015,6848.0
Mats,2016,6892.0
Mats,2017,6928.0
Mats,2018,6981.0
Mats,2019,7009.0
Mats,2020,7030.0
Mats,2021,7241.0
Mats,2022,7257.0
Mats,2023,7274.0
Mats,2024,7290.0
Matteo,2013,
Matteo,2014,202.0
Matteo,2015,230.0
Matteo,2016,243.0
Matteo,2017,275.0
Matteo,2018,308.0
Matteo,2019,336.0
Matteo,2020,363.0
Matteo,2021,393.0
Matteo,2022,420.0
Matteo,2023,441.0
Matteo,2024,492.0
Matteus,2013,
Matteus,2014,
Matteus,2015,
Matteus,2016,
Matteus,2017,
Matteus,2018,
Matteus,2019,
Matteus,2020,
Matteus,2021,
Matteus,2022,219.0
Matteus,2023,233.0
Matteus,2024,240.0
Matthew,2013,312.0
Matthew,2014,338.0
Matthew,2015,353.0
Matthew,2016,363.0
Matthew,2017,375.0
Matthew,2018,404.0
Matthew,2019,438.0
Matthew,2020,449.0
Matthew,2021,464.0
Matthew,2022,481.0
Matthew,2023,505.0
Matthew,2024,523.0
Matthias,2013,264.0
Matthias,2014,272.0
Matthias,2015,280.0
Matthias,2016,278.0
Matthias,2017,280.0
Matthias,2018,284.0
Matthias,2019,294.0
Matthias,2020,300.0
Matthias,2021,309.0
Matthias,2022,311.0
Matthias,2023,320.0
Matthias,2024,325.0
Mattias,2013,438.0
Mattias,2014,450.0
Mattias,2015,459.0
Mattias,2016,463.0
Mattias,2017,474.0
Mattias,2018,476.0
Mattias,2019,486.0
Mattias,2020,498.0
Mattias,2021,507.0
Mattias,2022,513.0
Mattias,2023,517.0
Mattias,2024,523.0
Mattis,2013,663.0
Mattis,2014,689.0
Mattis,2015,719.0
Mattis,2016,735.0
Mattis,2017,759.0
Mattis,2018,774.0
Mattis,2019,798.0
Mattis,2020,817.0
Mattis,2021,846.0
Mattis,2022,864.0
Mattis,2023,887.0
Mattis,2024,907.0
Matvii,2013,
Matvii,2014,
Matvii,2015,
Matvii,2016,
Matvii,2017,
Matvii,2018,
Matvii,2019,
Matvii,2020,
Matvii,2021,
Matvii,2022,
Matvii,2023,
Matvii,2024,246.0
Max,2013,1435.0
Max,2014,1559.0
Max,2015,1692.0
Max,2016,1813.0
Max,2017,1942.0
Max,2018,2039.0
Max,2019,2155.0
Max,2020,2247.0
Max,2021,2443.0
Max,2022,2546.0
Max,2023,2647.0
Max,2024,2750.0
Maxim,2013,
Maxim,2014,
Maxim,2015,
Maxim,2016,
Maxim,2017,
Maxim,2018,
Maxim,2019,
Maxim,2020,
Maxim,2021,
Maxim,2022,236.0
Maxim,2023,252.0
Maxim,2024,253.0
Maximilian,2013,325.0
Maximilian,2014,378.0
Maximilian,2015,397.0
Maximilian,2016,422.0
Maximilian,2017,448.0
Maximilian,2018,477.0
Maximilian,2019,507.0
Maximilian,2020,523.0
Maximilian,2021,552.0
Maximilian,2022,568.0
Maximilian,2023,591.0
Maximilian,2024,615.0
Maximillian,2013,
Maximillian,2014,
Maximillian,2015,
Maximillian,2016,
Maximillian,2017,
Maximillian,2018,
Maximillian,2019,
Maximillian,2020,
Maximillian,2021,
Maximillian,2022,
Maximillian,2023,
Maximillian,2024,200.0
Md,2013,
Md,2014,
Md,2015,
Md,2016,
Md,2017,
Md,2018,
Md,2019,
Md,2020,
Md,2021,
Md,2022,257.0
Md,2023,271.0
Md,2024,268.0
Mehdi,2013,256.0
Mehdi,2014,274.0
Mehdi,2015,281.0
Mehdi,2016,294.0
Mehdi,2017,301.0
Mehdi,2018,304.0
Mehdi,2019,310.0
Mehdi,2020,311.0
Mehdi,2021,323.0
Mehdi,2022,339.0
Mehdi,2023,335.0
Mehdi,2024,334.0
Mehmet,2013,493.0
Mehmet,2014,493.0
Mehmet,2015,494.0
Mehmet,2016,505.0
Mehmet,2017,504.0
Mehmet,2018,508.0
Mehmet,2019,536.0
Mehmet,2020,546.0
Mehmet,2021,566.0
Mehmet,2022,577.0
Mehmet,2023,601.0
Mehmet,2024,606.0
Melvin,2013,258.0
Melvin,2014,280.0
Melvin,2015,296.0
Melvin,2016,308.0
Melvin,2017,329.0
Melvin,2018,355.0
Melvin,2019,374.0
Melvin,2020,404.0
Melvin,2021,435.0
Melvin,2022,478.0
Melvin,2023,525.0
Melvin,2024,557.0
Michael,2013,4494.0
Michael,2014,4627.0
Michael,2015,4717.0
Michael,2016,4762.0
Michael,2017,4809.0
Michael,2018,4893.0
Michael,2019,4938.0
Michael,2020,4986.0
Michael,2021,5092.0
Michael,2022,5158.0
Michael,2023,5192.0
Michael,2024,5223.0
Michal,2013,1524.0
Michal,2014,1695.0
Michal,2015,1809.0
Michal,2016,1859.0
Michal,2017,1901.0
Michal,2018,1931.0
Michal,2019,2010.0
Michal,2020,2057.0
Michal,2021,2140.0
Michal,2022,2194.0
Michal,2023,2255.0
Michal,2024,2290.0
Michel,2013,
Michel,2014,
Michel,2015,
Michel,2016,
Michel,2017,
